-12436.532,8
-12436.51,9
-12436.423,7
-12436.326,7
-12436.252,8
-12436.183,7
-12436.093,7
-12435.983,5
-12435.885,12
-12435.79,26
-12435.727,20
-12435.625,16
-12435.502,6
-12435.396,34
-12435.308,73
-12435.225,96
-12435.139,113
-12435.018,138
-12434.909,152
-12434.835,141
-12434.761,124
-12434.674,89
-12434.548,41
-12434.441,20
-12434.36,42
-12434.286,60
-12434.194,73
-12434.085,97
-12433.982,107
-12433.912,125
-12433.824,125
-12433.739,134
-12433.615,126
-12433.512,124
-12433.443,123
-12433.376,107
-12433.285,94
-12433.18,79
-12433.076,64
-12432.999,54
-12432.926,38
-12432.83,41
-12432.707,33
-12432.599,39
-12432.525,38
-12432.449,40
-12432.353,38
-12432.227,42
-12432.12,38
-12432.033,33
-12431.949,30
-12431.844,23
-12431.703,21
-12431.596,22
-12431.51,24
-12431.429,27
-12431.324,28
-12431.198,19
-12431.085,16
-12431.009,20
-12430.921,20
-12430.824,17
-12430.685,15
-12430.579,16
-12430.506,13
-12430.432,9
-12430.347,12
-12430.23,6
-12430.116,15
-12430.033,9
-12429.952,12
-12429.844,16
-12429.716,13
-12429.6,8
-12429.52,24
-12429.449,8
-12429.356,17
-12429.24,7
-12429.132,13
-12429.045,11
